ablation,dataset,regime,split,seed,episodes,success,success_probability,mechanism_recall,coverage_false_negative,tail_failure,redundancy_rate,selection_cost,data_efficiency_proxy
failure_prediction_only,mobile_manipulation,contact_transition_gap,combined_stress,4,84,0.5,0.5283,0.4824,0.0769,0.0938,0.1746,0.2715,0.522
failure_prediction_only,mobile_manipulation,contact_transition_gap,combined_stress,5,84,0.5238,0.5203,0.4997,0.0797,0.1001,0.1774,0.2715,0.5177
failure_prediction_only,mobile_manipulation,contact_transition_gap,combined_stress,6,84,0.5476,0.5222,0.495,0.0784,0.0928,0.1828,0.2715,0.5086
failure_prediction_only,mobile_manipulation,force_tactile_gap,combined_stress,0,84,0.4881,0.5228,0.4875,0.0692,0.1056,0.175,0.2715,0.5032
failure_prediction_only,mobile_manipulation,force_tactile_gap,combined_stress,1,84,0.5357,0.5065,0.4681,0.0744,0.1022,0.1765,0.2715,0.5158
failure_prediction_only,mobile_manipulation,force_tactile_gap,combined_stress,2,84,0.4286,0.5118,0.5058,0.0756,0.1082,0.1786,0.2715,0.5167
failure_prediction_only,mobile_manipulation,force_tactile_gap,combined_stress,3,84,0.5119,0.5127,0.4869,0.0781,0.1028,0.1783,0.2715,0.5094
failure_prediction_only,mobile_manipulation,force_tactile_gap,combined_stress,4,84,0.4762,0.4992,0.4698,0.0763,0.109,0.1816,0.2715,0.5022
failure_prediction_only,mobile_manipulation,force_tactile_gap,combined_stress,5,84,0.5238,0.5105,0.4701,0.0734,0.0987,0.1799,0.2715,0.5111
failure_prediction_only,mobile_manipulation,force_tactile_gap,combined_stress,6,84,0.5357,0.5088,0.4853,0.0812,0.1006,0.18,0.2715,0.5123
failure_prediction_only,mobile_manipulation,recovery_gap,combined_stress,0,84,0.5119,0.5052,0.4988,0.0835,0.1087,0.175,0.2715,0.5184
failure_prediction_only,mobile_manipulation,recovery_gap,combined_stress,1,84,0.5,0.4927,0.4819,0.0883,0.1119,0.1722,0.2715,0.5209
failure_prediction_only,mobile_manipulation,recovery_gap,combined_stress,2,84,0.4881,0.5,0.4869,0.0851,0.1103,0.1728,0.2715,0.5032
failure_prediction_only,mobile_manipulation,recovery_gap,combined_stress,3,84,0.5238,0.4951,0.4895,0.0898,0.1216,0.1865,0.2715,0.5101
failure_prediction_only,mobile_manipulation,recovery_gap,combined_stress,4,84,0.4881,0.5112,0.4796,0.0756,0.1048,0.1687,0.2715,0.5074
failure_prediction_only,mobile_manipulation,recovery_gap,combined_stress,5,84,0.5357,0.4938,0.4823,0.09,0.1044,0.1779,0.2715,0.5176
failure_prediction_only,mobile_manipulation,recovery_gap,combined_stress,6,84,0.4167,0.5004,0.4912,0.0811,0.1003,0.1763,0.2715,0.5037
failure_prediction_only,mobile_manipulation,deformable_gap,combined_stress,0,84,0.5833,0.5015,0.4901,0.0765,0.1136,0.1733,0.2715,0.5054
failure_prediction_only,mobile_manipulation,deformable_gap,combined_stress,1,84,0.6429,0.5093,0.5002,0.0875,0.1084,0.1747,0.2715,0.5164
failure_prediction_only,mobile_manipulation,deformable_gap,combined_stress,2,84,0.4762,0.5078,0.4931,0.0802,0.1112,0.179,0.2715,0.4986
failure_prediction_only,mobile_manipulation,deformable_gap,combined_stress,3,84,0.5119,0.498,0.5026,0.0866,0.1125,0.1744,0.2715,0.4997
failure_prediction_only,mobile_manipulation,deformable_gap,combined_stress,4,84,0.5,0.5033,0.492,0.0873,0.1039,0.1729,0.2715,0.4947
failure_prediction_only,mobile_manipulation,deformable_gap,combined_stress,5,84,0.5595,0.5159,0.4905,0.084,0.1129,0.1794,0.2715,0.5049
failure_prediction_only,mobile_manipulation,deformable_gap,combined_stress,6,84,0.6071,0.5045,0.4729,0.0714,0.1137,0.1775,0.2715,0.5162
failure_prediction_only,mobile_manipulation,irreversible_side_effect_gap,combined_stress,0,84,0.5119,0.5058,0.4757,0.0778,0.1117,0.1749,0.2715,0.509
failure_prediction_only,mobile_manipulation,irreversible_side_effect_gap,combined_stress,1,84,0.6548,0.5127,0.4897,0.0777,0.1082,0.1719,0.2715,0.5127
failure_prediction_only,mobile_manipulation,irreversible_side_effect_gap,combined_stress,2,84,0.5119,0.5104,0.4696,0.0788,0.1062,0.1793,0.2715,0.5057
failure_prediction_only,mobile_manipulation,irreversible_side_effect_gap,combined_stress,3,84,0.4643,0.5111,0.4809,0.081,0.1067,0.1802,0.2715,0.5063
failure_prediction_only,mobile_manipulation,irreversible_side_effect_gap,combined_stress,4,84,0.4048,0.4948,0.4681,0.0854,0.1145,0.1765,0.2715,0.5103
failure_prediction_only,mobile_manipulation,irreversible_side_effect_gap,combined_stress,5,84,0.5,0.4907,0.4775,0.0725,0.1086,0.1741,0.2715,0.5085
failure_prediction_only,mobile_manipulation,irreversible_side_effect_gap,combined_stress,6,84,0.5238,0.5045,0.5037,0.0737,0.1146,0.1776,0.2715,0.5108
failure_prediction_only,mobile_manipulation,combined_coverage_gap,combined_stress,0,84,0.4881,0.4829,0.4941,0.1052,0.1359,0.1752,0.2715,0.5226
failure_prediction_only,mobile_manipulation,combined_coverage_gap,combined_stress,1,84,0.4286,0.4712,0.497,0.1068,0.1297,0.1767,0.2715,0.4925
failure_prediction_only,mobile_manipulation,combined_coverage_gap,combined_stress,2,84,0.4524,0.4819,0.488,0.1145,0.1225,0.1736,0.2715,0.5088
failure_prediction_only,mobile_manipulation,combined_coverage_gap,combined_stress,3,84,0.5357,0.477,0.4735,0.1092,0.1295,0.1799,0.2715,0.5082
failure_prediction_only,mobile_manipulation,combined_coverage_gap,combined_stress,4,84,0.4762,0.476,0.5037,0.1133,0.1358,0.1803,0.2715,0.5092
failure_prediction_only,mobile_manipulation,combined_coverage_gap,combined_stress,5,84,0.4524,0.4881,0.4867,0.108,0.1245,0.1687,0.2715,0.5153
failure_prediction_only,mobile_manipulation,combined_coverage_gap,combined_stress,6,84,0.4524,0.4689,0.4944,0.1168,0.126,0.1832,0.2715,0.5001
failure_prediction_only,bimanual_manipulation,nominal_coverage,combined_stress,0,84,0.5476,0.5524,0.4695,0.0238,0.0425,0.185,0.2715,0.5156
failure_prediction_only,bimanual_manipulation,nominal_coverage,combined_stress,1,84,0.5952,0.5444,0.4836,0.0293,0.0484,0.1829,0.2715,0.4993
failure_prediction_only,bimanual_manipulation,nominal_coverage,combined_stress,2,84,0.6548,0.5559,0.5063,0.0187,0.0581,0.1808,0.2715,0.5251
failure_prediction_only,bimanual_manipulation,nominal_coverage,combined_stress,3,84,0.5238,0.5441,0.4923,0.0247,0.0556,0.1769,0.2715,0.5092
failure_prediction_only,bimanual_manipulation,nominal_coverage,combined_stress,4,84,0.6429,0.5541,0.5019,0.0318,0.056,0.1774,0.2715,0.513
failure_prediction_only,bimanual_manipulation,nominal_coverage,combined_stress,5,84,0.4881,0.546,0.4753,0.0311,0.0594,0.1829,0.2715,0.5097
failure_prediction_only,bimanual_manipulation,nominal_coverage,combined_stress,6,84,0.5952,0.5499,0.5083,0.036,0.0566,0.1784,0.2715,0.5209
failure_prediction_only,bimanual_manipulation,contact_transition_gap,combined_stress,0,84,0.5476,0.5096,0.4837,0.0856,0.1041,0.1856,0.2715,0.5245
failure_prediction_only,bimanual_manipulation,contact_transition_gap,combined_stress,1,84,0.5714,0.5073,0.4814,0.0785,0.0948,0.1708,0.2715,0.5035
failure_prediction_only,bimanual_manipulation,contact_transition_gap,combined_stress,2,84,0.5714,0.5107,0.489,0.0904,0.1058,0.1788,0.2715,0.493
failure_prediction_only,bimanual_manipulation,contact_transition_gap,combined_stress,3,84,0.4286,0.5045,0.4718,0.0954,0.1019,0.1813,0.2715,0.5014
failure_prediction_only,bimanual_manipulation,contact_transition_gap,combined_stress,4,84,0.5357,0.5057,0.4916,0.0957,0.1063,0.1732,0.2715,0.5132
failure_prediction_only,bimanual_manipulation,contact_transition_gap,combined_stress,5,84,0.5238,0.5103,0.4973,0.0876,0.0953,0.1728,0.2715,0.5181
failure_prediction_only,bimanual_manipulation,contact_transition_gap,combined_stress,6,84,0.5,0.4955,0.4844,0.0755,0.1056,0.1725,0.2715,0.5084
failure_prediction_only,bimanual_manipulation,force_tactile_gap,combined_stress,0,84,0.4286,0.4895,0.4779,0.085,0.0989,0.1722,0.2715,0.5157
failure_prediction_only,bimanual_manipulation,force_tactile_gap,combined_stress,1,84,0.5952,0.5036,0.4958,0.0881,0.1004,0.1758,0.2715,0.5267
failure_prediction_only,bimanual_manipulation,force_tactile_gap,combined_stress,2,84,0.5476,0.5103,0.4869,0.0847,0.0947,0.1785,0.2715,0.5193
failure_prediction_only,bimanual_manipulation,force_tactile_gap,combined_stress,3,84,0.6071,0.5015,0.4665,0.0792,0.1009,0.1817,0.2715,0.5135
failure_prediction_only,bimanual_manipulation,force_tactile_gap,combined_stress,4,84,0.631,0.5084,0.4786,0.0958,0.1094,0.1717,0.2715,0.5102
failure_prediction_only,bimanual_manipulation,force_tactile_gap,combined_stress,5,84,0.5,0.5063,0.4917,0.0905,0.1004,0.1751,0.2715,0.5113
failure_prediction_only,bimanual_manipulation,force_tactile_gap,combined_stress,6,84,0.4405,0.4999,0.471,0.0868,0.1072,0.1742,0.2715,0.5096
failure_prediction_only,bimanual_manipulation,recovery_gap,combined_stress,0,84,0.5595,0.494,0.4872,0.0843,0.1065,0.1722,0.2715,0.5013
failure_prediction_only,bimanual_manipulation,recovery_gap,combined_stress,1,84,0.4881,0.4985,0.4926,0.0923,0.1102,0.1735,0.2715,0.503
failure_prediction_only,bimanual_manipulation,recovery_gap,combined_stress,2,84,0.5595,0.4874,0.485,0.0924,0.1135,0.1781,0.2715,0.5221
failure_prediction_only,bimanual_manipulation,recovery_gap,combined_stress,3,84,0.4048,0.4954,0.4926,0.0869,0.1048,0.181,0.2715,0.51
failure_prediction_only,bimanual_manipulation,recovery_gap,combined_stress,4,84,0.5119,0.5034,0.484,0.0933,0.1112,0.1778,0.2715,0.5041
failure_prediction_only,bimanual_manipulation,recovery_gap,combined_stress,5,84,0.5,0.492,0.4883,0.0953,0.1159,0.1781,0.2715,0.4942
failure_prediction_only,bimanual_manipulation,recovery_gap,combined_stress,6,84,0.5357,0.5003,0.4875,0.0956,0.1055,0.1785,0.2715,0.5039
failure_prediction_only,bimanual_manipulation,deformable_gap,combined_stress,0,84,0.5119,0.493,0.4898,0.094,0.1102,0.1721,0.2715,0.507
failure_prediction_only,bimanual_manipulation,deformable_gap,combined_stress,1,84,0.5357,0.4915,0.4825,0.0962,0.1152,0.1755,0.2715,0.4956
failure_prediction_only,bimanual_manipulation,deformable_gap,combined_stress,2,84,0.4881,0.4816,0.495,0.0936,0.1156,0.1812,0.2715,0.5147
failure_prediction_only,bimanual_manipulation,deformable_gap,combined_stress,3,84,0.5952,0.5028,0.4742,0.0983,0.1149,0.1829,0.2715,0.5149
failure_prediction_only,bimanual_manipulation,deformable_gap,combined_stress,4,84,0.4762,0.4889,0.4812,0.0976,0.1039,0.1776,0.2715,0.5161
failure_prediction_only,bimanual_manipulation,deformable_gap,combined_stress,5,84,0.5,0.4995,0.5004,0.0928,0.1165,0.1755,0.2715,0.5168
failure_prediction_only,bimanual_manipulation,deformable_gap,combined_stress,6,84,0.4405,0.4824,0.475,0.0931,0.1079,0.1885,0.2715,0.509
failure_prediction_only,bimanual_manipulation,irreversible_side_effect_gap,combined_stress,0,84,0.619,0.4899,0.4874,0.0854,0.1161,0.1743,0.2715,0.5093
failure_prediction_only,bimanual_manipulation,irreversible_side_effect_gap,combined_stress,1,84,0.5595,0.5094,0.4902,0.0955,0.1093,0.1795,0.2715,0.5103
failure_prediction_only,bimanual_manipulation,irreversible_side_effect_gap,combined_stress,2,84,0.4881,0.5018,0.4951,0.0852,0.1109,0.1831,0.2715,0.5249
failure_prediction_only,bimanual_manipulation,irreversible_side_effect_gap,combined_stress,3,84,0.5238,0.4975,0.4874,0.0959,0.108,0.1726,0.2715,0.5144
failure_prediction_only,bimanual_manipulation,irreversible_side_effect_gap,combined_stress,4,84,0.5,0.5011,0.498,0.0862,0.1156,0.1826,0.2715,0.5224
failure_prediction_only,bimanual_manipulation,irreversible_side_effect_gap,combined_stress,5,84,0.4881,0.499,0.492,0.0763,0.113,0.1779,0.2715,0.5118
failure_prediction_only,bimanual_manipulation,irreversible_side_effect_gap,combined_stress,6,84,0.5238,0.5088,0.4966,0.0842,0.1157,0.1816,0.2715,0.518
failure_prediction_only,bimanual_manipulation,combined_coverage_gap,combined_stress,0,84,0.4762,0.4562,0.4883,0.128,0.1305,0.1751,0.2715,0.5112
failure_prediction_only,bimanual_manipulation,combined_coverage_gap,combined_stress,1,84,0.4048,0.468,0.4745,0.1245,0.124,0.1771,0.2715,0.5055
failure_prediction_only,bimanual_manipulation,combined_coverage_gap,combined_stress,2,84,0.3571,0.467,0.4832,0.1177,0.1217,0.1798,0.2715,0.5044
failure_prediction_only,bimanual_manipulation,combined_coverage_gap,combined_stress,3,84,0.3929,0.4655,0.4888,0.1226,0.1235,0.1708,0.2715,0.5211
failure_prediction_only,bimanual_manipulation,combined_coverage_gap,combined_stress,4,84,0.4881,0.4732,0.4928,0.1203,0.1242,0.1755,0.2715,0.5214
failure_prediction_only,bimanual_manipulation,combined_coverage_gap,combined_stress,5,84,0.4405,0.4721,0.4988,0.1179,0.1373,0.1777,0.2715,0.5164
failure_prediction_only,bimanual_manipulation,combined_coverage_gap,combined_stress,6,84,0.5595,0.4677,0.506,0.1213,0.1294,0.178,0.2715,0.5132
failure_prediction_only,tactile_contact_rich,nominal_coverage,combined_stress,0,84,0.5952,0.5362,0.4867,0.0354,0.0518,0.1752,0.2715,0.5117
failure_prediction_only,tactile_contact_rich,nominal_coverage,combined_stress,1,84,0.4524,0.5325,0.4894,0.0352,0.0457,0.1776,0.2715,0.498
failure_prediction_only,tactile_contact_rich,nominal_coverage,combined_stress,2,84,0.4524,0.5388,0.4823,0.0291,0.0489,0.1737,0.2715,0.5147
failure_prediction_only,tactile_contact_rich,nominal_coverage,combined_stress,3,84,0.5714,0.5466,0.4933,0.042,0.0625,0.1756,0.2715,0.5218
failure_prediction_only,tactile_contact_rich,nominal_coverage,combined_stress,4,84,0.5476,0.5343,0.4945,0.0456,0.0624,0.1794,0.2715,0.5138
failure_prediction_only,tactile_contact_rich,nominal_coverage,combined_stress,5,84,0.4762,0.5455,0.5061,0.0316,0.0602,0.1739,0.2715,0.5149
failure_prediction_only,tactile_contact_rich,nominal_coverage,combined_stress,6,84,0.4881,0.5278,0.4762,0.0345,0.0519,0.1684,0.2715,0.511
failure_prediction_only,tactile_contact_rich,contact_transition_gap,combined_stress,0,84,0.5714,0.4942,0.4739,0.108,0.0964,0.1821,0.2715,0.526
failure_prediction_only,tactile_contact_rich,contact_transition_gap,combined_stress,1,84,0.5,0.4924,0.4871,0.107,0.0996,0.1769,0.2715,0.5105
failure_prediction_only,tactile_contact_rich,contact_transition_gap,combined_stress,2,84,0.4643,0.481,0.4842,0.1202,0.0986,0.17,0.2715,0.5176
failure_prediction_only,tactile_contact_rich,contact_transition_gap,combined_stress,3,84,0.5476,0.4765,0.4812,0.1119,0.0956,0.1762,0.2715,0.5128
failure_prediction_only,tactile_contact_rich,contact_transition_gap,combined_stress,4,84,0.4048,0.4913,0.4735,0.1138,0.1005,0.1755,0.2715,0.5155
failure_prediction_only,tactile_contact_rich,contact_transition_gap,combined_stress,5,84,0.5119,0.4777,0.5009,0.1101,0.0997,0.1767,0.2715,0.5073
failure_prediction_only,tactile_contact_rich,contact_transition_gap,combined_stress,6,84,0.4048,0.4802,0.468,0.1109,0.1064,0.1769,0.2715,0.515
failure_prediction_only,tactile_contact_rich,force_tactile_gap,combined_stress,0,84,0.4762,0.465,0.4722,0.1318,0.1182,0.1784,0.2715,0.511
failure_prediction_only,tactile_contact_rich,force_tactile_gap,combined_stress,1,84,0.4167,0.4754,0.4904,0.1342,0.1008,0.1732,0.2715,0.5155
failure_prediction_only,tactile_contact_rich,force_tactile_gap,combined_stress,2,84,0.4524,0.4671,0.5017,0.1312,0.1038,0.1751,0.2715,0.5065
failure_prediction_only,tactile_contact_rich,force_tactile_gap,combined_stress,3,84,0.4286,0.4638,0.4769,0.1272,0.1071,0.187,0.2715,0.5062
failure_prediction_only,tactile_contact_rich,force_tactile_gap,combined_stress,4,84,0.4524,0.4853,0.493,0.131,0.106,0.1759,0.2715,0.504
failure_prediction_only,tactile_contact_rich,force_tactile_gap,combined_stress,5,84,0.4881,0.4699,0.4919,0.129,0.0984,0.1789,0.2715,0.5195
failure_prediction_only,tactile_contact_rich,force_tactile_gap,combined_stress,6,84,0.4762,0.4766,0.4762,0.1327,0.1071,0.1801,0.2715,0.5009
failure_prediction_only,tactile_contact_rich,recovery_gap,combined_stress,0,84,0.5357,0.4789,0.4838,0.1206,0.1086,0.1766,0.2715,0.4937
failure_prediction_only,tactile_contact_rich,recovery_gap,combined_stress,1,84,0.3929,0.4799,0.4668,0.121,0.1102,0.1745,0.2715,0.5309
failure_prediction_only,tactile_contact_rich,recovery_gap,combined_stress,2,84,0.4286,0.4768,0.479,0.1163,0.1139,0.1807,0.2715,0.4983
failure_prediction_only,tactile_contact_rich,recovery_gap,combined_stress,3,84,0.4167,0.4779,0.503,0.1204,0.104,0.1759,0.2715,0.5134
failure_prediction_only,tactile_contact_rich,recovery_gap,combined_stress,4,84,0.5476,0.4748,0.4751,0.1235,0.1122,0.176,0.2715,0.5192
failure_prediction_only,tactile_contact_rich,recovery_gap,combined_stress,5,84,0.5119,0.468,0.4621,0.1178,0.1201,0.1733,0.2715,0.514
failure_prediction_only,tactile_contact_rich,recovery_gap,combined_stress,6,84,0.5357,0.4724,0.49,0.1253,0.1148,0.1787,0.2715,0.5143
failure_prediction_only,tactile_contact_rich,deformable_gap,combined_stress,0,84,0.4643,0.47,0.4861,0.1312,0.1224,0.1772,0.2715,0.5033
failure_prediction_only,tactile_contact_rich,deformable_gap,combined_stress,1,84,0.5,0.4688,0.4855,0.1329,0.1021,0.1766,0.2715,0.5289
failure_prediction_only,tactile_contact_rich,deformable_gap,combined_stress,2,84,0.4167,0.4699,0.4966,0.1239,0.1156,0.1673,0.2715,0.5146
failure_prediction_only,tactile_contact_rich,deformable_gap,combined_stress,3,84,0.5357,0.4635,0.4829,0.1385,0.118,0.1789,0.2715,0.5256
failure_prediction_only,tactile_contact_rich,deformable_gap,combined_stress,4,84,0.4405,0.462,0.4735,0.137,0.117,0.1791,0.2715,0.5135
failure_prediction_only,tactile_contact_rich,deformable_gap,combined_stress,5,84,0.4643,0.4664,0.4827,0.1283,0.1137,0.1775,0.2715,0.5041
failure_prediction_only,tactile_contact_rich,deformable_gap,combined_stress,6,84,0.4762,0.47,0.4917,0.117,0.1145,0.1756,0.2715,0.5097
failure_prediction_only,tactile_contact_rich,irreversible_side_effect_gap,combined_stress,0,84,0.4048,0.4737,0.5022,0.1124,0.1141,0.1774,0.2715,0.5153
failure_prediction_only,tactile_contact_rich,irreversible_side_effect_gap,combined_stress,1,84,0.4643,0.4834,0.471,0.1174,0.116,0.1812,0.2715,0.5215
failure_prediction_only,tactile_contact_rich,irreversible_side_effect_gap,combined_stress,2,84,0.4405,0.4691,0.4744,0.1225,0.1108,0.1798,0.2715,0.506
failure_prediction_only,tactile_contact_rich,irreversible_side_effect_gap,combined_stress,3,84,0.369,0.4706,0.4665,0.115,0.1103,0.1723,0.2715,0.5168
failure_prediction_only,tactile_contact_rich,irreversible_side_effect_gap,combined_stress,4,84,0.4762,0.4682,0.4814,0.1263,0.1222,0.178,0.2715,0.5082
failure_prediction_only,tactile_contact_rich,irreversible_side_effect_gap,combined_stress,5,84,0.5,0.4807,0.4872,0.1222,0.1158,0.1804,0.2715,0.5126
failure_prediction_only,tactile_contact_rich,irreversible_side_effect_gap,combined_stress,6,84,0.5119,0.4719,0.4672,0.1156,0.1081,0.1786,0.2715,0.5164
failure_prediction_only,tactile_contact_rich,combined_coverage_gap,combined_stress,0,84,0.4762,0.4332,0.4934,0.1732,0.1254,0.1714,0.2715,0.5189
failure_prediction_only,tactile_contact_rich,combined_coverage_gap,combined_stress,1,84,0.369,0.4415,0.4963,0.1815,0.1294,0.1809,0.2715,0.5241
failure_prediction_only,tactile_contact_rich,combined_coverage_gap,combined_stress,2,84,0.4167,0.4331,0.4781,0.1869,0.1399,0.1773,0.2715,0.5241
failure_prediction_only,tactile_contact_rich,combined_coverage_gap,combined_stress,3,84,0.4286,0.4449,0.495,0.1787,0.1346,0.1775,0.2715,0.5061
failure_prediction_only,tactile_contact_rich,combined_coverage_gap,combined_stress,4,84,0.5,0.4418,0.4778,0.1715,0.1196,0.1767,0.2715,0.4992
failure_prediction_only,tactile_contact_rich,combined_coverage_gap,combined_stress,5,84,0.5357,0.4354,0.4959,0.1735,0.1332,0.175,0.2715,0.5014
failure_prediction_only,tactile_contact_rich,combined_coverage_gap,combined_stress,6,84,0.3452,0.4338,0.4906,0.177,0.1232,0.1791,0.2715,0.5119
failure_prediction_only,deformable_objects,nominal_coverage,combined_stress,0,84,0.619,0.5469,0.4825,0.0337,0.0686,0.1753,0.2715,0.5108
failure_prediction_only,deformable_objects,nominal_coverage,combined_stress,1,84,0.5238,0.5387,0.4685,0.0375,0.0611,0.177,0.2715,0.4963
failure_prediction_only,deformable_objects,nominal_coverage,combined_stress,2,84,0.4881,0.5261,0.4816,0.0374,0.0553,0.1713,0.2715,0.5003
failure_prediction_only,deformable_objects,nominal_coverage,combined_stress,3,84,0.5,0.5457,0.5302,0.0403,0.0468,0.1775,0.2715,0.5042
failure_prediction_only,deformable_objects,nominal_coverage,combined_stress,4,84,0.5714,0.5338,0.4766,0.0374,0.0527,0.1739,0.2715,0.5056
failure_prediction_only,deformable_objects,nominal_coverage,combined_stress,5,84,0.5476,0.5349,0.4933,0.0378,0.0601,0.1803,0.2715,0.5187
failure_prediction_only,deformable_objects,nominal_coverage,combined_stress,6,84,0.5714,0.5283,0.4966,0.0244,0.0533,0.1779,0.2715,0.5119
failure_prediction_only,deformable_objects,contact_transition_gap,combined_stress,0,84,0.4286,0.4867,0.4829,0.0983,0.0993,0.1778,0.2715,0.5157
